segurado_id;idade;renda_mensal;estado;tipo_seguro;data_contratacao;canal_aquisicao;score_risco;tem_dependentes
425;20;8221,92;MG;Ambos;2024-07-05;Redes Sociais;4,7;False
426;39;3547,11;SP;Auto;2024-11-21;App;3,3;False
427;36;9327,27;PR;Auto;2024-03-21;App;4,8;False
428;55;2638,67;SP;Vida;2024-08-02;Redes Sociais;1,2;True
429;33;3716,69;SP;Vida;2024-11-01;App;2,9;False
430;23;5596,85;SC;Auto;2024-12-18;Redes Sociais;3,0;False
431;24;22455,1;BA;Vida;2024-05-14;App;4,2;False
432;48;11491,67;SP;Ambos;2024-12-17;Site;1,6;True
433;42;14101,48;SP;Auto;2024-08-31;Site;5,0;True
434;22;17889,23;CE;Vida;2024-12-14;Site;4,6;True
435;22;80000,0;PR;Vida;2024-04-29;App;4,3;True
436;45;6830,22;SC;Vida;2024-03-17;Site;2,9;False
437;21;17930,9;SP;Vida;2024-02-23;Indicação;1,2;False
438;50;13478,41;RJ;Vida;2024-10-20;Site;4,0;True
439;45;13322,68;SP;Vida;2024-08-26;App;3,2;True
440;21;22970,54;SP;Ambos;2024-09-07;App;1,4;True
441;22;4946,72;SP;Vida;2024-12-03;Site;3,9;False
442;67;4679,38;SP;Auto;2024-01-30;App;4,4;True
443;34;8298,55;ES;Auto;2024-08-17;App;3,9;True
444;34;5837,81;RJ;Ambos;2024-10-12;App;1,8;False
445;50;8291,21;RS;Auto;2024-09-30;App;4,7;False
446;59;19809,64;GO;Vida;2024-11-13;Site;1,8;False
447;67;4747,14;SP;Ambos;2024-04-07;Redes Sociais;3,9;True
448;47;5360,03;SP;Vida;2024-10-11;Site;3,3;False
449;34;7495,2;SP;Vida;2024-02-18;Site;2,4;False
450;22;5654,33;GO;Ambos;2024-05-27;Site;2,0;True
451;48;2000,0;RS;Vida;2024-02-16;App;2,6;True
452;40;4420,07;RJ;Auto;2024-12-21;Site;2,1;True
453;35;10733,89;BA;Ambos;2024-03-23;Indicação;3,8;False
454;56;18147,4;SP;Auto;2024-09-25;Indicação;2,0;True
455;23;2956,52;SP;Auto;2024-07-23;App;5,0;False
456;37;2946,88;MG;Auto;2024-10-27;App;4,3;True
457;18;6776,15;SC;Auto;2024-03-10;Site;2,6;True
458;37;2000,0;SP;Ambos;2024-11-08;Site;3,7;True
459;20;4858,67;SP;Auto;2024-09-13;Redes Sociais;3,2;True
460;23;2000,0;RJ;Auto;2024-08-26;App;3,7;True
461;23;17297,94;SP;Auto;2024-11-06;Redes Sociais;2,8;True
462;43;3871,77;PR;Auto;2024-08-29;App;3,0;False
463;47;21099,06;MG;Ambos;2024-12-27;App;1,4;True
464;41;14464,68;MG;Vida;2024-11-07;App;1,7;False
465;62;4219,95;BA;Vida;2024-08-22;App;1,4;True
466;34;3132,63;PR;Auto;2024-04-06;Indicação;3,7;False
467;31;5793,65;SP;Vida;2024-06-24;App;2,7;False
468;54;6165,64;RJ;Ambos;2024-11-28;Indicação;3,7;True
469;28;8453,22;SP;Auto;2024-08-10;App;1,6;False
470;62;3852,28;SC;Vida;2024-03-20;App;3,3;True
471;18;11186,65;PR;Vida;2024-07-10;Site;4,9;True
472;64;7988,27;RJ;Auto;2024-10-27;App;3,6;False
473;20;5227,68;BA;Vida;2024-07-18;App;3,2;False
474;55;4030,2;RJ;Ambos;2024-10-24;Redes Sociais;5,0;True
475;39;5828,88;SC;Vida;2024-04-28;Redes Sociais;3,7;True
476;68;3744,97;SP;Auto;2024-08-07;App;2,9;True
477;21;6911,26;SP;Auto;2024-06-28;App;4,2;True
478;39;7043,12;PR;Auto;2024-10-22;Site;5,0;False
479;64;7968,05;SP;Vida;2024-11-15;Site;3,3;True
480;38;22842,31;RS;Ambos;2024-12-23;App;3,1;True
481;42;6046,83;PR;Vida;2024-05-15;App;2,9;False
482;45;13402,79;RS;Vida;2024-04-21;Redes Sociais;3,0;True
483;36;7790,9;SC;Vida;2024-11-17;Site;1,8;False
484;42;5615,18;MG;Auto;2024-03-13;Indicação;3,8;True
485;41;6103,32;GO;Vida;2024-11-01;App;3,4;True
486;56;6366,6;MG;Auto;2024-01-20;App;3,2;False
487;20;8069,42;MG;Ambos;2024-03-08;App;4,5;True
488;31;3389,63;MG;Auto;2024-12-20;Site;2,7;True
489;60;2378,59;GO;Vida;2024-11-11;Site;2,0;True
490;55;10488,22;SP;Vida;2024-11-05;App;2,3;True
491;36;12440,18;RS;Vida;2024-10-25;Site;4,1;False
492;42;11180,71;SP;Ambos;2024-06-08;Redes Sociais;2,7;True
493;30;7394,42;SP;Vida;2024-05-16;Site;2,8;True
494;27;11350,96;CE;Vida;2024-04-28;Site;2,8;True
495;37;10931,46;SP;Ambos;2024-05-06;Site;1,8;True
496;33;11514,25;RS;Auto;2024-10-12;App;3,4;True
497;41;3634,84;RJ;Auto;2024-10-31;Site;2,3;True
498;21;3078,3;BA;Ambos;2024-09-13;Site;2,0;True
499;65;5054,33;SC;Auto;2024-02-18;Indicação;4,0;False
500;67;6554,0;SP;Vida;2024-03-02;App;5,0;False
501;45;5600,75;RJ;Auto;2024-09-30;App;1,0;True
502;39;2000,0;SP;Vida;2024-04-11;Redes Sociais;2,6;False
503;32;22140,97;RJ;Auto;2024-02-24;App;3,4;False
504;50;5476,21;PR;Auto;2024-12-04;Site;3,6;False
505;45;7486,77;SP;Ambos;2024-05-01;App;4,1;False
506;25;15854,11;SC;Auto;2024-04-26;Site;2,4;True
507;57;2000,0;SP;Auto;2024-05-05;Indicação;3,2;True
508;50;4636,96;SP;Vida;2024-07-03;Site;3,2;False
509;60;5059,47;SP;Auto;2024-03-08;Site;4,1;False
510;46;5242,65;SP;Vida;2024-05-22;App;3,1;False
511;42;5875,58;RJ;Auto;2024-09-24;Site;1,6;True
512;35;18269,61;SP;Auto;2024-03-20;Indicação;1,8;False
513;58;10629,85;ES;Auto;2024-03-04;App;1,8;True
514;53;12972,99;ES;Vida;2024-08-30;App;2,7;True
515;20;6856,72;MG;Vida;2024-07-23;Indicação;5,0;True
516;19;2491,0;MG;Vida;2024-02-03;Site;3,3;True
517;34;2000,0;PE;Vida;2024-05-26;Indicação;3,9;True
518;49;2274,27;PR;Vida;2024-09-10;App;2,6;True
519;67;8534,19;SP;Ambos;2024-03-15;App;3,7;False
520;25;6783,43;SC;Auto;2024-08-08;Site;3,4;True
521;41;5726,65;SP;Ambos;2024-04-01;App;2,7;False
522;34;5125,57;RJ;Auto;2024-07-28;Site;1,7;False
523;64;27124,84;MG;Vida;2024-06-25;Site;2,4;False
524;52;3729,27;PR;Vida;2024-10-11;Redes Sociais;2,9;False
525;51;12701,48;SP;Vida;2024-10-02;Site;2,2;False
526;37;6643,13;SP;Auto;2024-10-10;App;5,0;True
527;35;6357,19;BA;Vida;2024-05-15;Indicação;3,0;True
528;30;15118,07;BA;Vida;2024-12-25;Site;4,5;False
529;20;18467,57;MG;Ambos;2024-06-22;App;3,9;False
530;53;5610,05;RS;Vida;2024-12-20;App;3,6;True
531;50;11607,91;PR;Auto;2024-03-09;Site;3,3;True
532;69;8558,87;RJ;Vida;2024-06-17;Site;2,4;True
533;69;6668,87;SP;Ambos;2024-08-04;App;4,6;False
534;40;7653,96;RJ;Auto;2024-07-17;App;4,6;True
535;48;4098,57;CE;Auto;2024-01-28;Indicação;2,3;True
536;59;5354,7;BA;Ambos;2024-10-07;Indicação;4,2;True
537;52;4418,5;RJ;Auto;2024-11-09;Indicação;2,4;True
538;30;12468,54;SP;Auto;2024-08-07;Indicação;3,3;True
539;36;6206,54;GO;Ambos;2024-03-17;Redes Sociais;2,2;True
540;24;2674,72;RS;Vida;2024-08-09;App;1,9;True
541;61;3998,18;RJ;Vida;2024-04-12;Site;3,6;True
542;42;2000,0;SP;Auto;2024-03-12;App;4,1;True
543;29;4693,13;PR;Auto;2024-11-18;App;3,2;True
544;44;6811,39;SP;Ambos;2024-12-01;Redes Sociais;3,4;False
545;42;6031,22;MG;Vida;2024-09-18;Indicação;1,7;False
546;33;26532,03;MG;Auto;2024-12-04;App;2,3;True
547;23;9921,25;RS;Auto;2024-02-07;App;1,2;True
548;44;9617,28;MG;Auto;2024-03-31;App;2,8;True
549;38;2100,04;RS;Vida;2024-05-27;Site;2,8;False
550;48;5139,7;SP;Vida;2024-03-21;App;4,0;True
551;38;4718,92;RS;Vida;2024-01-30;Site;3,2;False
552;52;3826,64;SP;Auto;2024-04-24;App;4,2;False
553;39;3789,86;RJ;Auto;2024-05-02;App;4,1;False
554;40;2000,0;MG;Vida;2024-01-16;App;2,8;False
555;54;2715,97;RS;Auto;2024-06-01;Site;5,0;True
556;35;12232,67;PR;Auto;2024-09-28;Indicação;2,6;True
557;24;6002,67;PR;Vida;2024-03-10;Indicação;1,3;True
558;19;4654,17;SP;Auto;2024-07-10;App;3,8;False
559;47;6609,16;RJ;Vida;2024-08-20;Indicação;2,5;True
560;42;15020,53;SP;Ambos;2024-06-28;Indicação;3,2;False
561;45;6653,83;RJ;Ambos;2024-07-02;Site;3,8;False
562;28;9684,31;RS;Vida;2024-09-29;App;2,5;True
563;24;3667,91;SP;Auto;2024-01-27;Indicação;1,7;False
564;18;4302,53;MG;Vida;2024-01-03;App;2,1;True
565;33;8499,68;GO;Ambos;2024-12-13;Redes Sociais;2,5;True
566;41;24955,7;PR;Auto;2024-09-03;App;3,5;True
567;34;18048,94;PR;Auto;2024-12-19;App;2,9;True
568;36;9976,42;BA;Auto;2024-09-16;Site;2,1;True
569;56;7376,12;RJ;Vida;2024-10-09;App;5,0;False
570;33;17689,89;PR;Vida;2024-12-05;Site;3,5;False
571;38;11571,2;SP;Vida;2024-03-16;App;1,4;True
572;48;2000,0;SP;Auto;2024-12-20;App;4,1;True
573;34;3172,42;SP;Auto;2024-11-25;App;4,8;False
574;42;8405,98;SP;Ambos;2024-01-14;App;1,7;False
575;53;2000,0;MG;Auto;2024-02-25;App;2,8;False
576;60;3539,31;SP;Auto;2024-01-22;App;3,0;True
577;25;4064,84;DF;Vida;2024-01-24;App;3,8;True
578;58;5545,18;BA;Auto;2024-08-05;App;2,8;True
579;37;5425,14;DF;Vida;2024-01-11;Site;4,1;True
580;30;5418,72;SC;Vida;2024-03-12;Redes Sociais;2,9;False
581;36;11821,97;CE;Auto;2024-07-19;Site;2,8;False
582;66;5510,13;RJ;Vida;2024-02-07;Redes Sociais;4,2;True
583;37;5068,29;RJ;Auto;2024-03-30;App;2,3;True
584;32;2580,09;SP;Auto;2024-09-21;App;5,0;False
585;43;13589,36;RS;Auto;2024-02-14;App;1,2;False
586;29;4146,22;SC;Vida;2024-03-29;App;3,2;False
587;21;3099,76;RJ;Auto;2024-05-07;Redes Sociais;3,4;False
588;24;7701,45;SP;Auto;2024-09-10;Indicação;3,5;True
589;24;3878,26;MG;Auto;2024-01-21;App;4,0;True
590;25;4590,91;SP;Ambos;2024-02-29;App;3,6;True
591;24;7949,96;PR;Vida;2024-11-10;Site;1,1;True
592;43;5278,84;RJ;Auto;2024-08-26;Redes Sociais;4,4;True
593;26;33460,69;GO;Vida;2024-08-20;App;1,1;True
594;33;6295,69;PE;Auto;2024-03-31;Indicação;3,6;False
595;56;10223,93;SP;Auto;2024-01-11;App;3,5;False
596;37;2000,0;ES;Auto;2024-05-27;App;1,9;True
597;44;3632,02;CE;Auto;2024-04-07;App;2,8;False
598;26;3100,01;RS;Auto;2024-02-20;Site;2,2;False
599;27;3401,37;BA;Ambos;2024-07-10;Site;1,9;False
600;19;8873,96;SP;Vida;2024-11-06;App;4,0;True
601;26;13696,5;DF;Auto;2024-05-23;Site;1,6;False
602;31;8444,25;RJ;Vida;2024-07-31;App;2,0;True
603;26;5660,96;GO;Vida;2024-07-23;App;3,3;True
604;22;4265,87;RJ;Vida;2024-12-19;Site;3,6;True
605;23;14465,47;SC;Auto;2024-11-05;App;2,0;True
606;36;28279,11;RJ;Auto;2024-12-28;Site;5,0;True
607;28;7292,04;RJ;Vida;2024-06-30;App;4,5;False
608;33;12804,53;PE;Ambos;2024-07-02;App;1,3;True
609;38;8436,81;RS;Vida;2024-09-19;Site;3,9;False
610;45;11258,22;BA;Auto;2024-05-06;Indicação;4,6;False
611;19;2936,04;MG;Vida;2024-01-13;Indicação;1,0;False
612;49;4714,06;GO;Auto;2024-04-05;Site;2,8;True
613;42;8750,17;PR;Auto;2024-03-23;Site;3,6;False
614;21;15502,3;SP;Auto;2024-08-03;App;2,9;True
615;54;3741,74;PR;Auto;2024-10-26;App;2,4;False
616;57;2000,0;SP;Auto;2024-02-09;Site;2,1;True
617;20;4680,76;BA;Auto;2024-07-15;Redes Sociais;3,3;False
618;30;13454,8;SP;Ambos;2024-01-28;Site;3,3;False
619;49;2189,16;MG;Vida;2024-03-21;Redes Sociais;3,9;True
620;47;2910,72;PR;Vida;2024-10-22;Site;3,4;False
621;26;7399,32;RS;Ambos;2024-04-03;App;4,2;True
622;28;6116,96;RS;Vida;2024-07-08;Site;5,0;True
623;34;10058,03;GO;Vida;2024-11-10;Site;5,0;False
624;37;2807,06;RJ;Vida;2024-11-01;Indicação;2,7;True
625;42;5284,4;MG;Auto;2024-01-11;Site;1,0;False
626;33;15315,64;SP;Auto;2024-04-18;App;4,5;False
627;37;2878,35;RJ;Vida;2024-05-22;App;2,5;True
628;47;18654,42;SP;Vida;2024-12-21;App;3,8;False
629;19;3142,61;RS;Auto;2024-05-27;App;5,0;False
630;30;12022,88;SP;Vida;2024-06-11;App;2,3;True
631;46;5109,87;BA;Vida;2024-12-20;Site;3,8;True
632;56;2976,68;SP;Auto;2024-08-11;Redes Sociais;3,9;False
633;38;4685,23;SP;Vida;2024-02-28;App;3,7;True
634;39;9715,23;RJ;Vida;2024-02-20;Redes Sociais;5,0;True
635;23;6602,49;SP;Auto;2024-07-04;Redes Sociais;4,1;True
636;36;14514,87;SP;Ambos;2024-09-24;App;3,1;False
637;39;18124,47;SC;Vida;2024-02-15;Redes Sociais;4,4;True
638;29;2898,3;RJ;Vida;2024-03-04;App;3,2;False
639;30;2753,45;SP;Auto;2024-01-18;Indicação;2,4;True
640;34;2661,5;SP;Vida;2024-06-04;App;2,2;True
641;18;3535,33;RJ;Auto;2024-12-30;Redes Sociais;5,0;False
642;32;14370,75;PR;Auto;2024-04-07;Site;4,6;True
643;28;9820,76;RJ;Vida;2024-03-16;App;5,0;True
644;32;4530,02;SP;Auto;2024-11-27;Redes Sociais;2,7;True
645;23;6582,88;RJ;Ambos;2024-01-15;App;5,0;False
646;55;17730,01;CE;Ambos;2024-01-19;App;4,7;True
647;41;25225,42;RJ;Auto;2024-06-16;Redes Sociais;3,2;False
648;44;7955,1;SP;Vida;2024-05-17;Site;2,4;False
649;49;2000,0;MG;Auto;2024-07-18;App;5,0;False
650;38;8168,99;SC;Auto;2024-01-21;App;2,4;False
651;22;12763,23;SP;Auto;2024-05-27;Site;2,0;True
652;39;7763,92;MG;Ambos;2024-07-15;Site;2,0;True
653;41;11032,06;BA;Auto;2024-01-01;Site;2,9;False
654;47;8518,08;SP;Auto;2024-04-30;Site;1,7;True
655;36;2795,45;PE;Auto;2024-04-30;Site;3,8;True
656;24;3567,55;MG;Vida;2024-06-03;App;4,3;True
657;31;5298,58;MG;Vida;2024-10-18;Redes Sociais;3,9;True
658;33;13985,7;CE;Auto;2024-04-16;App;3,2;False
659;43;3881,13;SP;Vida;2024-02-02;Indicação;3,4;False
660;40;9128,27;PR;Vida;2024-03-30;App;4,2;True
661;33;8205,7;SC;Vida;2024-07-09;Indicação;3,8;True
662;67;20137,48;RJ;Ambos;2024-04-28;App;3,1;True
663;41;6443,48;SP;Auto;2024-05-21;Redes Sociais;2,7;True
664;29;2000,0;MG;Vida;2024-12-29;Site;2,4;False
665;22;10433,84;SP;Ambos;2024-06-08;App;3,8;True
666;25;29632,84;MG;Auto;2024-01-11;App;3,5;True
667;29;10923,46;PR;Vida;2024-04-02;App;3,4;True
668;25;3822,41;MG;Auto;2024-12-14;App;3,3;True
669;27;3110,81;RS;Auto;2024-04-25;Redes Sociais;4,6;True
670;31;3404,73;SP;Auto;2024-03-05;Site;2,7;False
671;26;26965,63;SP;Vida;2024-06-25;App;3,9;False
672;56;5275,72;BA;Vida;2024-08-18;App;3,1;True
673;21;4172,0;SP;Auto;2024-03-24;Site;3,7;False
674;39;5937,8;SP;Vida;2024-04-03;Indicação;3,1;True
675;35;5314,35;PE;Auto;2024-03-01;Indicação;4,0;False
676;66;19877,73;RJ;Auto;2024-07-02;Site;3,5;False
677;23;3261,25;RS;Ambos;2024-04-04;Redes Sociais;3,6;True
678;34;15160,52;SP;Auto;2024-04-15;Site;2,5;False
679;64;7226,17;SP;Vida;2024-04-28;App;3,3;True
680;53;15443,12;MG;Auto;2024-10-12;App;1,6;False
681;50;20087,1;RS;Auto;2024-04-21;Site;2,3;True
682;30;7039,96;CE;Ambos;2024-08-18;Site;5,0;True
683;26;5321,21;MG;Auto;2024-05-21;App;1,9;True
684;44;6948,81;SP;Vida;2024-02-04;Indicação;4,6;True
685;58;6208,41;RJ;Vida;2024-06-01;App;4,4;False
686;40;2080,0;SP;Auto;2024-11-04;App;4,1;False
687;40;19667,76;SP;Vida;2024-11-07;Site;2,6;True
688;31;7879,73;MG;Vida;2024-01-29;App;1,8;True
689;48;2939,02;SP;Auto;2024-11-16;Site;3,5;True
690;27;2000,0;SP;Vida;2024-06-29;Site;3,2;False
691;32;2000,0;CE;Vida;2024-12-20;Redes Sociais;2,8;True
692;35;11376,85;MG;Vida;2024-10-03;Site;3,8;False
693;38;4301,49;SP;Auto;2024-03-21;App;3,9;True
694;29;4825,02;SP;Auto;2024-09-08;Redes Sociais;2,7;True
695;23;9336,7;SC;Vida;2024-01-14;Indicação;4,1;False
696;42;4622,85;GO;Vida;2024-01-10;App;3,5;False
697;31;9726,09;RS;Vida;2024-11-25;App;1,5;False
698;41;7091,73;RJ;Ambos;2024-09-13;App;3,3;False
699;25;6254,83;PR;Vida;2024-01-12;Site;3,0;False
700;37;2206,31;PE;Ambos;2024-12-18;App;4,3;False
701;39;3737,56;SP;Auto;2024-11-21;Indicação;2,2;True
702;20;10115,0;BA;Vida;2024-08-25;App;2,4;True
703;32;4115,78;BA;Auto;2024-01-30;Site;3,6;False
704;24;15425,21;RJ;Auto;2024-04-27;App;4,2;False
705;21;34285,61;SP;Ambos;2024-01-28;App;3,9;True
706;68;10503,56;MG;Auto;2024-04-15;App;5,0;True
707;32;18863,47;SP;Auto;2024-10-13;Redes Sociais;4,2;False
708;49;10987,45;SP;Auto;2024-09-29;Site;3,4;True
709;30;4564,28;CE;Vida;2024-08-12;App;3,5;True
710;44;7632,01;RJ;Vida;2024-11-01;Site;2,6;True
711;47;27155,22;RJ;Auto;2024-03-27;App;1,4;True
712;41;4598,62;SP;Vida;2024-07-13;App;5,0;True
713;37;3205,01;MG;Vida;2024-12-13;Indicação;4,2;True
714;35;2999,09;PR;Auto;2024-06-04;Redes Sociais;1,3;False
715;33;5697,2;SP;Ambos;2024-07-27;Site;4,3;False
716;58;3286,47;RJ;Ambos;2024-12-22;App;5,0;False
717;51;21414,29;SP;Auto;2024-01-14;Redes Sociais;2,4;True
718;63;7719,07;RJ;Auto;2024-03-29;App;2,8;True
719;24;13097,92;BA;Auto;2024-09-15;Site;4,2;False
720;46;5382,64;SP;Auto;2024-07-15;App;5,0;True
721;59;2986,51;SP;Auto;2024-07-16;Redes Sociais;3,3;False
722;26;2652,94;MG;Vida;2024-12-16;App;5,0;True
723;21;3513,63;MG;Ambos;2024-11-19;Site;3,0;True
724;47;8461,38;SP;Auto;2024-04-28;Indicação;1,2;True
725;40;9546,39;RS;Auto;2024-11-11;App;2,9;False
726;52;10119,68;SP;Vida;2024-11-19;App;4,2;True
727;24;2340,05;SP;Auto;2024-08-18;Site;4,4;False
728;49;6632,34;SP;Ambos;2024-04-08;Site;2,7;False
729;27;3234,91;SP;Auto;2024-09-04;App;1,7;True
730;25;8786,98;RJ;Ambos;2024-05-02;App;2,0;False
731;25;9277,56;RJ;Vida;2024-03-14;App;4,1;True
732;50;2920,41;SP;Vida;2024-07-15;Redes Sociais;2,0;False
733;44;13064,07;SP;Vida;2024-03-18;App;3,6;True
734;38;34104,21;RS;Vida;2024-10-16;App;3,7;True
735;33;11901,09;RJ;Vida;2024-04-28;App;1,7;False
736;54;5919,55;SP;Auto;2024-01-02;Site;4,4;False
737;34;5315,69;SP;Vida;2024-03-19;Site;3,3;True
738;50;5731,06;PR;Ambos;2024-10-16;App;1,4;True
739;36;3895,15;SP;Ambos;2024-05-11;App;3,0;True
740;34;7916,3;MG;Vida;2024-04-15;App;2,2;True
741;37;2990,14;RJ;Auto;2024-05-20;App;4,4;True
742;31;2000,0;SC;Auto;2024-03-13;App;3,6;True
743;47;7736,63;SC;Vida;2024-05-11;App;1,8;False
744;38;6733,59;RS;Ambos;2024-01-31;Site;2,6;True
745;29;4447,87;RJ;Vida;2024-11-07;Site;1,0;False
746;56;2702,99;RS;Auto;2024-09-18;App;5,0;False
747;34;8125,97;RS;Vida;2024-03-02;App;2,2;False
748;39;3317,2;SP;Auto;2024-07-28;App;2,7;True
749;56;6019,38;BA;Auto;2024-08-29;App;2,3;True
750;42;22822,0;DF;Auto;2024-04-11;Site;4,2;True
751;23;10465,43;SP;Vida;2024-08-30;Indicação;1,7;False
752;59;2544,29;SC;Vida;2024-08-09;App;3,3;False
753;42;2717,87;MG;Vida;2024-01-22;App;2,8;False
754;32;7378,11;RJ;Auto;2024-11-29;App;5,0;True
755;24;2533,29;RJ;Vida;2024-12-21;Indicação;1,5;False
756;49;2000,0;SP;Vida;2024-09-24;App;4,8;False
757;42;9630,21;GO;Auto;2024-10-28;App;3,0;True
758;39;8305,35;PR;Vida;2024-05-02;App;1,9;False
759;56;9094,44;RJ;Auto;2024-02-11;Site;2,6;False
760;49;7975,46;PR;Vida;2024-09-10;App;4,0;False
761;25;6337,77;PR;Auto;2024-05-05;Indicação;1,8;False
762;32;4173,32;SP;Auto;2024-11-26;Site;3,9;False
763;30;9521,37;SP;Vida;2024-11-06;App;2,7;True
764;47;19359,11;BA;Vida;2024-01-25;App;2,7;True
765;19;4671,05;SC;Auto;2024-12-01;App;1,0;False
766;40;3246,98;ES;Vida;2024-03-21;App;3,1;True
767;48;2997,15;SP;Vida;2024-12-27;App;2,7;False
768;54;3616,6;MG;Vida;2024-07-14;App;2,0;False
769;33;7645,09;PR;Auto;2024-04-21;App;2,8;True
770;50;2000,0;MG;Vida;2024-08-13;Site;2,0;False
771;23;9021,98;PR;Ambos;2024-08-27;Site;4,0;False
772;52;10412,26;SP;Vida;2024-04-23;Redes Sociais;3,5;True
773;24;2000,0;SP;Auto;2024-09-18;Site;1,9;False
774;34;3342,83;SP;Auto;2024-02-21;App;2,4;False
775;49;7014,79;RJ;Auto;2024-03-25;Site;1,9;True
776;25;6000,34;SP;Vida;2024-02-27;App;1,4;True
777;29;9544,75;BA;Vida;2024-07-18;Indicação;1,0;True
778;46;6010,15;SP;Auto;2024-07-21;Site;2,5;True
779;46;16080,11;RJ;Auto;2024-10-16;Site;3,0;False
780;43;5298,51;CE;Auto;2024-09-14;App;3,9;False
781;45;3333,83;MG;Vida;2024-12-04;App;5,0;True
782;39;3151,36;SP;Auto;2024-04-28;App;2,1;True
783;30;11101,42;SP;Auto;2024-10-21;Indicação;4,4;True
784;33;6773,24;RS;Vida;2024-09-03;App;3,6;True
785;26;10338,2;SP;Ambos;2024-11-18;Indicação;2,3;True
786;57;10190,24;CE;Auto;2024-08-27;App;4,0;True
787;41;2000,0;MG;Vida;2024-12-24;App;3,2;True
788;35;2986,75;PR;Auto;2024-04-19;App;4,7;True
789;36;3247,25;RJ;Auto;2024-03-16;Site;2,3;False
790;59;3747,17;CE;Vida;2024-09-24;Site;1,3;False
791;25;4943,12;MG;Auto;2024-09-08;Indicação;2,9;False
792;41;13351,78;RS;Vida;2024-06-15;Site;2,0;False
793;38;15351,03;BA;Vida;2024-10-14;Site;2,6;False
794;42;5404,44;BA;Ambos;2024-07-15;App;3,4;False
795;18;5564,17;SP;Auto;2024-04-15;Site;2,8;True
796;54;4048,88;SP;Vida;2024-10-04;App;1,7;False
797;58;7061,63;SP;Auto;2024-06-27;Site;1,7;False
798;40;7644,68;SP;Ambos;2024-03-31;App;5,0;False
799;45;11667,15;BA;Vida;2024-10-23;App;2,8;False
800;58;11601,7;SP;Auto;2024-06-26;App;4,4;True
801;45;2000,0;SP;Auto;2024-07-05;Site;3,4;True
802;25;5962,34;SP;Auto;2024-06-08;App;5,0;True
803;40;17481,0;DF;Auto;2024-04-15;App;2,6;True
804;42;4882,05;BA;Ambos;2024-04-27;Site;1,9;True
805;35;14727,46;MG;Vida;2024-10-30;Site;3,1;False
806;47;5353,38;SC;Vida;2024-01-30;App;4,1;True
807;58;7498,41;SC;Vida;2024-04-09;App;3,5;True
808;58;2993,43;RS;Vida;2024-08-29;App;2,2;True
809;36;3073,36;SP;Vida;2024-07-29;App;5,0;True
810;23;11024,16;PR;Auto;2024-09-30;Site;2,1;True
811;67;12298,99;MG;Ambos;2024-12-29;App;3,3;False
812;51;6758,12;PR;Vida;2024-03-14;Site;3,9;False
813;24;2809,42;MG;Ambos;2024-08-19;App;3,3;True
814;57;6840,82;CE;Auto;2024-10-16;Site;4,8;True
815;54;15995,53;RS;Vida;2024-06-15;Indicação;4,8;False
816;38;22471,58;MG;Auto;2024-06-14;Site;3,3;True
817;41;5315,09;BA;Auto;2024-02-18;Site;3,1;False
818;34;2075,78;RJ;Vida;2024-03-27;Site;1,0;True
819;20;11947,23;SP;Ambos;2024-04-28;App;3,7;False
820;32;5468,86;MG;Auto;2024-04-24;Site;3,4;True
821;49;12837,53;MG;Auto;2024-09-18;Indicação;4,5;True
822;18;8076,8;SP;Ambos;2024-08-21;App;5,0;True
823;32;3574,53;RS;Auto;2024-10-06;Site;2,4;True
824;34;6910,32;SC;Vida;2024-11-11;App;2,2;False
825;39;16578,08;MG;Vida;2024-11-23;App;4,4;True
826;57;5976,51;MG;Vida;2024-05-01;Redes Sociais;2,2;True
827;33;3215,17;SP;Vida;2024-04-27;App;2,1;True
828;33;2181,9;GO;Ambos;2024-03-21;Site;4,1;False
829;47;3864,1;PR;Ambos;2024-11-02;App;4,5;True
830;36;4978,6;RJ;Vida;2024-02-20;Site;4,7;False
831;28;11778,13;RS;Ambos;2024-12-21;Site;4,3;True
832;36;3027,24;SP;Vida;2024-10-22;Site;2,7;False
833;24;19685,28;SP;Auto;2024-11-22;App;4,4;True
834;26;2601,89;SP;Vida;2024-11-22;Redes Sociais;2,4;True
835;38;33929,5;SP;Vida;2024-01-04;App;4,4;True
836;35;22200,34;MG;Auto;2024-02-28;App;5,0;False
837;57;7323,3;RS;Auto;2024-03-10;App;2,1;False
838;33;2093,55;RJ;Vida;2024-09-12;Site;2,4;True
839;41;6381,79;MG;Ambos;2024-12-03;Redes Sociais;1,5;False
840;43;5060,45;SP;Ambos;2024-08-22;App;4,2;True
841;18;2718,94;PR;Vida;2024-07-25;App;3,4;True
842;44;8133,18;SP;Auto;2024-12-06;Redes Sociais;3,4;True
843;26;3727,34;RS;Vida;2024-05-23;Site;5,0;False
844;62;4022,13;RJ;Vida;2024-02-24;Site;1,7;True
845;25;5752,7;SP;Auto;2024-08-23;App;3,9;True
846;35;4436,25;MG;Vida;2024-01-24;Site;1,8;True
847;22;28416,06;SC;Ambos;2024-05-05;App;3,2;False
848;69;4559,64;RJ;Auto;2024-09-23;Site;1,0;True
849;38;9032,79;RJ;Vida;2024-11-22;Site;3,3;False
850;41;7345,67;SP;Ambos;2024-06-18;Site;4,8;True
851;21;8492,38;MG;Auto;2024-05-10;Site;4,3;True
852;47;8958,53;BA;Auto;2024-08-16;App;1,7;False
